,cp_0,cp_1,cp_2,cp_3,barrio,property_type,property_price
52,-2.0739145364258365,0.15247352776622658,0.4673782415562728,0.23213016931828412,Monserrat,departamento,69700
53,1.0457270486669705,0.7971746222558058,0.030684124416338984,-1.5622324464752169,Palermo,departamento,420000
54,2.051735810499993,0.2655482680596861,-0.1341601950023078,-2.567750477359375,Belgrano,departamento,153000
55,1.64930330043339,-1.7314582387329773,0.6850469524073304,1.0802402984714612,Centro / Microcentro,departamento,83000
56,1.3062365020154925,-1.4869094096549467,-0.8233884659943516,-1.3686714340724893,Belgrano,departamento,90000
57,0.4400274357885185,0.47924976674901093,0.6995477648948913,-0.13984184607664765,Parque Patricios,departamento,110000
58,-1.15236522138606,0.9346672349108409,-0.9335860971200446,1.1289044430203923,Nuñez,departamento,585000
59,-1.155692507270676,0.5386257390580572,-0.8983217119952299,1.1184206728437367,Colegiales,departamento,65000
60,4.727872227117063,1.277625237861003,-0.9348163597243283,0.037385602027074874,Almagro,departamento,95000
61,1.9696548001852645,0.5562137787997329,0.21433069773792382,-0.6265643271515166,Palermo,departamento,114000
62,-0.1917907331124899,-0.5005706964677396,-0.3363416442757541,-0.7943888410267529,Caballito,departamento,155000
63,1.4771792408793034,-0.18728485580407594,-0.8951295868518802,-1.1851606725950932,Belgrano,departamento,590000
64,0.8386712586960705,0.8503291817050453,-0.8634402281520756,0.20110231651036953,Boedo,departamento,51000
65,0.7813179551500519,0.7467701549192901,-0.6269524604697849,0.15924669806765862,Villa Urquiza,departamento,96000
66,1.4019915440403214,0.6729103833994523,-1.0134257985517432,0.7452361063389784,Mataderos,departamento,40900
67,1.494306435357264,2.308647395774482,-0.7668520180893473,0.8927958661284674,Barrio Norte,departamento,389900
68,-1.2224670755317046,-0.198263779952776,-0.5374923407976372,0.1677841928220162,Palermo,departamento,470000
69,-1.852126271104082,0.45791515428765417,-0.0858769349325728,0.4606604914918621,Chacarita,ph,178000
70,-2.1530672385734664,1.1422450626534881,-0.8223741601234756,0.14397594963489518,Villa Devoto,departamento,120000
71,-0.24037466136597763,-0.7390628552422394,-0.3569088365631914,-0.8699727755642634,Nuñez,departamento,248000
72,2.774388835841716,-0.11759766417409856,0.3251553172845911,0.11734598696793778,Villa del Parque,departamento,81900
73,-0.11333535571221932,0.21728004642874724,0.14838795354942813,-0.7149106061280945,Floresta,casa,165500
74,4.134322885300277,-1.4411686023690162,-1.2910791022885075,0.5432634664215409,Chacarita,departamento,74562
75,1.234815934492581,0.20397508276907855,0.055996231440271146,-1.379913960197539,Belgrano,departamento,55000
76,-0.22946545576375155,0.5662695984837487,-0.38017633797983813,-0.8296419458588883,Belgrano,departamento,279000
77,-2.022017633257817,-1.2007858884958356,-0.8512728148671904,0.2270015185198882,Almagro,departamento,88368
78,-1.0359672616779692,-1.48440040145741,0.2689336942307581,0.34967771195483,Belgrano,departamento,198000
79,-2.0131748119240576,-0.0799044618923567,0.07746010228904572,0.2804356306783278,Belgrano,departamento,139000
80,0.22973543541806055,-1.516019507621279,0.3808222278164802,-0.39646961889561116,Villa Ortuzar,ph,289000
81,1.0674072891149138,-1.7755751491060272,-0.7219254615791612,0.3922052738205519,Belgrano,departamento,144000
82,-1.67130191418987,-0.744505985063237,-0.7347698384753979,-0.287887838996592,Coghlan,ph,65000
83,-1.4382034000157848,1.1070367622802342,0.6831356026422025,0.005545898334274098,San Telmo,departamento,145000
84,-2.0181348911634394,-1.4993070120378085,-0.020788321302688338,0.24225062839134348,Palermo,departamento,195000
85,-1.490173588555178,-2.0968190598490284,-0.7787102366764621,-0.1341591577313283,Congreso,departamento,124900
86,3.9252411549694175,-1.2461101660257035,-1.0490599709116506,1.2210101967421088,Caballito,departamento,72000
87,0.9169622690934763,0.03037522241893057,-1.076348335664512,0.28163487170858725,Caballito,departamento,220000
88,0.1051058528696701,0.15105537100539662,-0.4393001357228906,-0.5137977950889333,Palermo,departamento,89900
89,-0.10481656405421395,0.3784832563495764,2.41349834725007,-0.6493430041298803,Retiro,departamento,150000
90,3.455708315893777,-0.8912987094489093,2.225174779807072,2.8930530216215553,Caballito,departamento,132000
91,-1.4924027057621523,2.1451051112299813,-0.27066678886015055,-0.046933402651271064,Villa Pueyrredón,departamento,137000
92,-1.312088552011569,-0.070347589200854,0.6618966877195805,0.11304735554002147,Barracas,departamento,165000
93,-1.8900209995307284,0.38097387172877295,-0.18764027835830088,0.39853599693574954,Floresta,departamento,66000
94,-1.1993012868547221,-1.5406413851164515,0.24854966497289765,0.2002511874160362,Palermo,casa,140000
95,-1.556970202436787,-0.08483947161367865,-0.570835463897444,-0.16347817778191326,Colegiales,departamento,110000
96,-1.5367467510828714,-0.879741977953446,1.3580338265059937,-0.10935624914799141,Palermo,departamento,90000
97,0.046663248084422716,0.165675361537322,-0.047068610853158326,-0.555566506311421,Balvanera,departamento,159000
98,-2.1405466689228416,-0.1868750688159467,-0.7977644608968338,0.12960990048302087,Palermo,departamento,315000
99,-1.4993440768537263,-0.5621699161426729,1.2151070125097432,-0.06810605695392481,Retiro,departamento,163000
100,-0.03842932080955902,0.5005741028020531,1.9689374751565734,-0.5931026153229187,Barrio Norte,departamento,69000
101,-1.223922838070147,-0.284311989532759,-0.5494359492454539,0.16429200742623562,Nuñez,departamento,135000
102,-1.1363976289273485,0.10208420215573216,-0.24514267860307346,1.1449151730241147,Recoleta,departamento,148000
103,-0.4352250918104085,2.0812455579137397,-0.41528387461978605,0.11088613883775308,Palermo,departamento,63000
104,-1.3407317399829368,0.6567749072050789,-0.8709977108751326,0.06801917144522625,Parque Patricios,departamento,114900
105,-1.436631886220367,-0.04435539441941001,3.1413045671623903,0.05446360082232134,Boedo,departamento,74500
106,-1.4845540118337384,-0.38337046814376147,1.3327043404353485,-0.041762819084642126,Nuñez,departamento,92500
107,-1.5883923307729146,1.5741757789171604,-0.5717020541687357,-0.16373176109003043,Balvanera,departamento,89900
108,-1.6641926705800398,0.863738293386246,-0.19434342858837192,-0.24295392233187088,Saavedra,casa,290000
109,-0.9843587527779231,0.9030068351661433,0.6454843725930999,0.47608417525307484,Palermo,departamento,265000
110,0.12245733200943879,0.3865443232215606,-0.45996031488299716,-0.4942424873782357,Recoleta,departamento,449000
111,5.807509072930965,0.172410332299053,-1.0091647681873794,-0.8742102889603696,Nuñez,departamento,101000
112,-1.56858316350571,1.3313662987637611,0.12893876448731217,-0.12808185191848975,Floresta,departamento,100000
113,-1.9573594916511412,-0.5108021433240006,-0.15993331674377778,0.31849847194154485,Palermo,departamento,498000
114,-0.07965500390990314,1.2769354918416407,-0.8324485145166568,-0.6885401698963274,Villa Urquiza,departamento,150000
115,1.820314131415586,-1.5906844920998915,0.15192003450529593,-0.8322960909492086,Mataderos,ph,150000
116,-0.9283405532363378,1.947066801010426,-0.9327722439133321,0.49148135681985,Abasto,departamento,105000
117,-2.13114553247163,-0.47682831506133677,0.05018999680866981,0.1595739743390084,Colegiales,departamento,200000
118,-0.15557250641413126,-0.6028124898753436,2.8184293879690134,-0.7088974216502413,Palermo,departamento,275000
119,1.4968352410763146,0.7472662164482162,-1.4091487463841457,0.8295983993846647,Almagro,departamento,65000
120,-1.3217242212361173,0.3177519524572678,0.4098032656008243,0.0964878500784434,Palermo,departamento,115000
121,-0.12156537405952192,-0.6000421733133372,1.545053693375044,-0.7078106228718222,Nuñez,departamento,85000
122,-1.2751846942817238,0.16293388394013295,0.6265722708231796,0.15828505498456272,Nuñez,departamento,370000
123,2.27702851700437,0.0648419522109152,0.40089511596427485,-0.33790203769369137,Almagro,departamento,71000
124,1.9114920033240754,-0.9838298073938276,2.2826400239067817,1.349305629616128,Caballito,departamento,274900
125,4.406879912649643,0.398674206161546,0.19098405724501097,1.7229748141506835,Palermo,departamento,75000
126,0.31280790317896634,-0.3290467815415594,-0.522938912859091,-0.2945712402368232,Villa Urquiza,departamento,230000
127,0.46564585737799014,-0.8891785179579497,-0.8404476379892586,-0.19922347035089727,Villa Crespo,departamento,115000
128,-1.4027878699958989,0.7190977850973398,2.5742623250258867,0.08366872436148438,Villa Urquiza,departamento,85000
129,-0.011820270772100402,0.34877691478425915,2.001007115517801,-0.5693479445493864,Belgrano,departamento,82900
130,-0.09042774746957881,0.2587555979812013,0.9372081131526157,-0.6646867471963532,Almagro,departamento,82000
131,-1.491790381523904,-0.24711952104594326,-0.3255282310948748,-0.1002458619285948,Villa Crespo,departamento,79900
132,-2.1375168420177952,0.24529436201398125,-0.6303533378688457,0.14046299648386998,Palermo,departamento,265000
133,1.845540024331929,0.5887510020650706,0.14780176027222744,1.2941677635715465,Puerto Madero,departamento,485000
134,1.6883872724339684,0.5080964148357247,1.627337428307334,-0.9001806858117237,Palermo,departamento,75000
135,2.742186711763193,-1.656370722719904,-0.4339841755540786,0.43274000774984095,Barrio Norte,departamento,235000
136,-1.4548585743048934,0.38904404514679886,-0.8029969867015799,-0.05618652702293835,Barrio Norte,departamento,75000
137,0.2988152030940795,0.2817698775931218,-0.20107632204917758,-0.30845718480702033,Palermo,departamento,240000
138,1.8461872356539755,0.693764425671789,-0.6946938002319183,-0.7850585687455163,San Telmo,departamento,125000
139,0.16042607720590762,0.5761720474013889,1.4127271438783435,-0.3987685786569229,Parque Avellaneda,departamento,180000
140,-1.988275072890532,-1.561424400377812,-0.6573237943480201,0.25408411030368017,Belgrano,departamento,85000
141,-0.008219284727886175,0.7127520881641485,-0.5486082324756356,-0.6090590366611148,Palermo,departamento,325000
142,1.47590499452637,0.7981508037373363,1.5437975919753406,-1.0957085458436828,Palermo,departamento,350000
143,-1.161280467855218,0.03762220681340874,-0.8778389886312512,0.27432741133440636,Villa Urquiza,ph,272000
144,-2.1220587144006853,0.9079212566405617,-0.8357025582695866,0.16224135930029432,Nuñez,departamento,280000
145,1.4193801873555578,0.9415797580990949,-0.4573468414060967,-1.1883918559082707,Palermo,departamento,115000
146,-1.6219089979418062,-0.6552683952013486,2.0134858245808034,-0.16805354947331813,Saavedra,departamento,92475
147,-1.4135624002438232,1.64127244894905,-0.8357870974147436,0.8779488959761232,Retiro,departamento,60000
148,-2.015638338898343,0.2793037328490562,1.1647015942686643,0.30598435265841323,Villa Crespo,departamento,43148
149,0.8751005131324556,-0.5402063053220092,-0.44818717027425314,0.3561405386116897,Coghlan,departamento,96800
150,-1.0187782415053963,0.5325817542100062,-0.5041015767475081,0.3795772887616941,Palermo,departamento,166884
151,-1.643296293774945,-1.003159363850182,0.20590249989119241,0.618233341007635,Villa del Parque,departamento,321500
152,6.746376170960229,-2.019586655419297,-0.7896453936013937,0.38602152440750476,Flores,departamento,150000
153,-1.3533332384946561,-0.22710825621424624,1.6295191920988854,0.11483291634520819,Villa Urquiza,departamento,318500
154,-1.979699296105831,-1.5654851290966085,-0.6156168821696322,0.2565000069109248,Recoleta,departamento,360000
155,2.3770087007680654,-1.3022448915708793,0.05647734789437243,-0.26980754958425535,Villa Urquiza,departamento,175000
156,3.2699243723202907,-0.3867568077932265,-0.8249571857456709,0.6235214215068233,Recoleta,departamento,535000
157,-0.6501446419684057,-0.7443661287638615,-0.4062710749022595,-1.2725563131971434,Villa Pueyrredón,departamento,170000
158,4.5753272680494605,0.7087212201199306,-0.982606310508979,-0.09007916955776858,Coghlan,departamento,105000
159,-1.4280806453879034,0.4110493095273356,-0.8209488816612251,-0.029970835053813146,San Cristobal,departamento,99000
160,-1.222505169158472,1.5711848407542603,0.4885672665013406,0.22133093889130928,Belgrano,departamento,345000
161,2.249542950299356,0.7644826049213267,-0.8989776804868135,-0.40948986739104,Palermo,departamento,185000
162,-1.084644171730763,0.16268387798917022,0.9815690212254126,0.3399330790923868,Monserrat,departamento,166000
163,-1.502073458572658,1.2462906573028956,0.2581234242304984,-0.05621386058860041,Palermo,departamento,208000
164,-1.113814401820407,-0.21509181672847294,0.45855170003248363,1.1783567081650939,Belgrano,departamento,298000
165,-1.2460444706143012,0.26221102762914,2.007934687297272,0.22037987661003436,Flores,ph,165000
166,0.14266661269263775,0.8323158375470315,0.6682406433076605,-0.43672654958746826,Palermo,departamento,123956
167,0.9947344157074702,0.30114334593565345,1.2662960880765666,-0.6717401998730151,Palermo,departamento,430000
168,1.115994739258785,0.7553732082346175,-0.8472442412205647,-0.6285503234717094,Nuñez,departamento,398000
169,-1.4318289485091278,-0.21033538510046954,-0.9152279618415246,-0.0557240755238772,Recoleta,departamento,159000
170,0.05850767423598784,1.2281256809473293,2.340665770804663,-0.4668969204329044,Belgrano,departamento,129000
171,-0.22080786811143008,-1.4176315998897768,0.3465160427876081,-0.8347300988591969,Monserrat,departamento,119900
172,0.21938154376945238,0.059277225000762365,1.0028376401187344,-0.3741972558019222,Retiro,departamento,205000
173,-1.3637871582023882,1.9355750320371405,-0.30674904697479755,0.07726705834269014,San Cristobal,departamento,80000
174,1.4968352410763146,0.7472662164482162,-1.4091487463841457,0.8295983993846647,Villa General Mitre,departamento,225000
175,5.099783715522112,0.738859938883648,-1.3825350067005262,0.40522960498249644,Flores,departamento,140000
176,0.4043584870561565,1.447877459858416,-0.08616971233867414,-0.15743226262773757,Caballito,departamento,194900
177,5.286263075892797,0.32795560239277777,2.6214557499919895,2.8441032785448472,San Telmo,departamento,175000
178,2.6646415119209137,-1.229933092758637,-0.745456910461881,-0.024398980047954606,Villa Urquiza,departamento,295000
179,-1.3434893575789768,0.6707142863435289,1.266122876109493,0.10758976992124474,Villa Urquiza,departamento,139000
180,3.6986292530746154,0.6659949485139779,-1.3822399023901477,0.9951095352757964,Paternal,departamento,225000
181,-2.2128364260209987,1.1907494618130985,-0.443288195125729,0.08909926283278911,Palermo,departamento,268000
182,0.774317709466549,0.8496725725432684,0.436543801915029,-0.6943617946210298,Flores,departamento,234500
183,-1.4862629916550825,-0.6642965886341973,-0.2687146909339139,-0.09673089053646633,Flores,departamento,79000
184,-1.2702292108686488,0.6430851509776988,0.7029694821730977,0.1783943279679425,Palermo,departamento,215000
185,-1.5556455894154013,-2.015534602256561,-0.973440341154052,-0.21022708525849118,Congreso,departamento,60000
186,-2.142260989025925,-1.355948636015086,0.3781343402645394,0.12506790685811306,Belgrano,departamento,130000
187,-2.164367778014894,0.15521153021992698,-0.40399854857354,0.12501578486608067,Palermo,departamento,83999
188,0.18225123198241058,-1.4349153556461114,-0.5039990499488598,-0.4619838311514291,Balvanera,departamento,96000
189,-1.1531613737802047,0.8801072229254662,0.7562624088142786,0.29575311521258846,Palermo,departamento,550000
190,0.11843406880587329,1.4290775198218024,0.021681169938716358,-0.4576485759700939,Villa Pueyrredón,departamento,155000
191,-1.3236646898366597,0.9778887331375895,0.8781687739285888,0.11999030734697104,Villa Urquiza,departamento,119000
192,-1.4414284887444224,0.906099585409455,-1.0169214135292375,-0.039595657912452197,San Telmo,departamento,47000
193,0.2167266020192017,0.8954952461772724,0.63642670781805,-0.35676738373552114,Belgrano,departamento,165000
194,0.6450436825724131,1.185780693874093,-0.8505783354706956,-0.843187869604182,Constitución,departamento,63830
195,-1.6103401059829971,0.07296092588508077,-0.9097524616162714,-0.2193494934207625,Belgrano,departamento,85000
196,-1.5091833685086706,-1.576878200591119,-0.3120388978928197,-0.12854853260872695,Barracas,departamento,228000
197,5.860148310428671,-0.9255876050115929,-1.0842830225443634,1.1961940332143146,Parque Patricios,departamento,109000
198,0.5279030239779747,-0.6783241668200071,-0.8233969402191258,-0.12481648366299641,Caballito,departamento,179000
199,-1.4478082154942595,0.4909752299637623,0.6810207193190368,-0.0008944991238530198,Belgrano,departamento,159000
200,2.6232057268867286,-0.8835874724845943,-0.35178600356847756,-0.028768880923462414,Palermo,departamento,208000
201,-0.07196366203789774,1.1406134877215692,0.016051029278333795,-0.6536094067468384,Palermo,departamento,83800
202,-1.2056778725228745,-0.14937328140662004,-0.6421138273831354,0.1895290727362599,Belgrano,departamento,170000
203,-1.4110748911041802,-1.3776241155993438,0.60625463282877,-0.012085835357447287,Villa Urquiza,departamento,130000
204,-1.2341048520742717,2.4530920490146126,-0.447944617241657,0.21823137887043487,Palermo,departamento,370000
205,2.134503301378963,0.09782087942629324,0.7202139412056267,-0.4634710115127276,Palermo,departamento,88000
206,3.427258432025298,1.4393680953941312,-0.47658409063581236,0.809931321790837,Palermo,ph,179000
207,-2.1440850379467062,0.5267797982521647,0.65495617242734,0.17585031080990773,Nuñez,departamento,155000
208,-2.0863118224187738,-0.13310141534406605,1.6801913701799551,0.2448698948780112,Belgrano,departamento,210000
209,-1.581505216371464,-0.7306090163075928,0.9357495947927443,-0.15734732037478655,Palermo,departamento,105000
210,5.487692834286864,-1.4719133898821102,-0.27270711129047265,2.85980740060603,Villa General Mitre,departamento,208000
211,-0.11073294336492123,-0.3152935443224356,-0.24780168700204255,-0.7298433824236383,Nuñez,departamento,158000
212,1.3795614369136449,-1.1255741297791715,-1.0491258126517309,0.6854972966165594,Villa Devoto,departamento,290000
213,-2.00999930509549,1.696614037670387,-0.39506089517844717,0.30799252986236736,San Nicolás,departamento,87000
214,-0.744629756520968,0.134172408834238,-0.8246125450408156,0.6265023154372268,Nuñez,departamento,180000
215,-1.3095073489938756,0.1888326565821089,1.155079950799816,0.13860180109297207,Barrio Norte,departamento,195000
216,0.5836352120383415,1.0994674304098155,-1.2176676111848246,-0.05248331844277392,Villa Crespo,ph,109000
217,5.28026454990676,-0.35727783103107896,-0.012240440392878763,0.6550507989693252,Belgrano,departamento,145000
218,2.1434951572201246,-1.8735067777818712,-1.0753973514140929,-0.5579702730136415,Colegiales,departamento,99000
219,-1.979640513950504,0.5052990439966879,1.1074246968127592,0.3496292518283497,Villa Crespo,ph,125000
220,-1.1868574454157945,0.7448286549282601,-0.04123096068213045,0.2554254970241827,Belgrano,departamento,365000
221,-1.9427339587673664,-0.9840199628980645,2.373135191489904,0.38035164768373636,Villa Crespo,ph,215000
222,1.5802969969003924,-1.447245210991157,-0.6837649355788623,-1.0924980317635598,Agronomía,departamento,85000
223,-0.9190593645256958,-1.134382104098152,0.1220383939822374,0.48498758314518536,Palermo,departamento,230000
224,0.7184286387741352,-0.39386820969535047,1.6393884914714698,0.2638523795371283,Villa Urquiza,departamento,188000
225,-2.2255023575518447,0.1898166550465106,-0.5625391291359162,0.049677551957613905,Flores,departamento,105000
226,-2.1711137139527996,-0.07204590857471711,-0.6076538592653851,0.10511335832836793,Belgrano,departamento,419000
227,0.028776443295200814,-1.0714800011464316,1.2229956717888935,-0.5697373051465588,Villa Luro,departamento,79000
228,-2.0286097269005317,0.12171666578128051,0.9616286584056457,0.28838406924297333,Belgrano,departamento,110000
229,4.061907219668751,0.6061558082496008,-1.2332740050233018,1.402041678923898,Palermo,departamento,151055
230,-1.577115954855358,-0.3794729102061005,1.070461176791751,-0.1511303995361593,Palermo,departamento,96000
231,0.36870379800361636,-0.2598267656737344,-0.9436567483966577,-0.278640386697067,Flores,departamento,205000
232,0.1050948496433835,-1.6287193894455247,0.8463324399016783,-0.5177183499622594,Villa Ortuzar,departamento,119700
233,2.111991633003257,0.25680492821944645,-0.8153716135436674,-0.5402914290046809,Barrio Norte,departamento,58000
234,-1.5576815506693769,1.4843255716346224,0.9725449930016857,-0.084201034420776,Villa Devoto,casa,380000
235,-1.3639521876392167,-0.21439024535576434,3.084227673194987,0.11200186488393417,Villa Crespo,departamento,175000
236,0.5011472557197079,0.1905680245843181,-0.5789572328887607,-0.12179035391801887,Villa Urquiza,departamento,85000
237,1.7129847237736295,1.8637169493140824,-1.1018852474625704,1.0840858063339225,Palermo,departamento,79000
238,-0.4966630526091715,0.738718917151078,-0.7192268547966852,-1.098061814106542,Retiro,departamento,357000
239,-1.4910302409914755,1.0334621254481724,0.7148426911864613,-0.03471350039633182,Villa del Parque,departamento,220000
240,1.3457779344714238,0.5498596282140001,-0.4420993085706662,-1.2263757249969456,Villa Devoto,ph,260000
241,1.2999177724127726,0.8053036349712589,-0.44093487973745404,0.7320590557156545,Flores,departamento,65000
242,0.8120598251101617,0.4182158505977594,1.1160708785993707,0.27024703025879293,Barracas,ph,275000
243,-2.160411694356146,-0.3386757532067783,-0.5541431858996387,0.11322048168793357,Colegiales,departamento,137000
244,4.4177717319951375,-1.3525018083056226,-0.9771876048056738,0.8184021240640232,Caballito,departamento,291900
245,-0.14432538334339015,0.20708692680090257,-0.044548739634230894,-0.7538297131913929,San Telmo,departamento,155000
246,-2.2187445619084354,0.4726570413499765,-0.470505152899272,0.06442527554633284,Boedo,ph,300000
247,1.693053103943346,0.5391338731940776,0.7890806639386116,1.2261632509830076,Recoleta,departamento,59000
248,0.8940582213922137,-0.29455612847183055,-0.9871744148656474,0.2634998978801904,Villa Crespo,departamento,114900
249,-1.4002713982986934,1.168980846076892,-0.0972792247718945,0.06590858609434976,Belgrano,departamento,505000
250,-0.3413440629073351,-0.5925853575598357,-0.3218371499145572,-0.9562513270672881,Villa Urquiza,ph,240000
251,-1.3967006087145302,0.5807431545579955,0.7872310399150863,0.04846304244821698,Villa Crespo,departamento,65000
252,3.278466080493102,-0.7046535464582575,-0.8087182021816933,0.5875285378060854,Palermo,departamento,249269
253,-1.4841621203972808,-1.6252231769102237,0.18352647916972806,-0.09943707607613093,Nuñez,departamento,70600
254,-1.5002397747950194,0.18250993091245812,-0.4973982442650751,-0.09711155207963108,Barracas,departamento,125000
255,0.1827887776996247,0.45615040247188837,0.40480024814517956,-0.411828852654806,Villa Urquiza,departamento,140000
256,0.13400889574704908,-1.2275833592853653,-1.0992688495903156,-0.5322244229920751,Colegiales,departamento,159000
257,-1.874161191677442,-1.8939036025946687,-0.40985029849525473,0.36527279263134305,Palermo,departamento,440000
258,0.33469986637215116,0.5549035981957889,-0.14869894131898728,-0.26987129466099274,Saavedra,ph,120000
259,-2.134622955457181,-0.09121819460749386,0.05812452226201241,0.15905978670999296,Velez Sarsfield,departamento,129200
260,0.268459995566946,1.909383122551625,0.05842455463187523,-0.30692805160522507,Villa Crespo,departamento,325000
261,3.871169153317421,-0.14725458202890526,-0.8122012703317172,0.0569510927201734,Almagro,departamento,100000
262,-2.1788431174100853,-1.2933896068173905,-0.6201702340199249,0.06523381740325124,Villa Luro,departamento,149000
263,-1.2069457219956008,-1.515483683558814,-0.7528046172046677,0.15225925358645476,Villa del Parque,departamento,105000
